wave,var,label
2016,region_name,Region name (same as in weighting book)
2016,totalvisits,Total number of visits
2016,town,Town/Village
2016,urban,Urbanity status
2016,weight_one,Survey weights that add up to one
2016,weight_population,Survey weights that add up to population totals
2016,weight_sample,Survey weights that add up to number of interviews conducted
2022-23,PSU,Sample point / PSU number
2022-23,country,Country
2022-23,ecs001,Building condition
2022-23,ecs002,Type of dwelling
2022-23,ecs003,Floor number
2022-23,ecs003_skip,"Skip variable for ecs003, ecs004"
2022-23,ecs004,Floors of building
2022-23,ecs005,Prefabricated housing block
2022-23,hhaddress,Household address
2022-23,hhid,Household identification number
2022-23,i1,Anyone present - Sections 1 - 2
2022-23,i2,Anyone present - Sections 3 - 8
2022-23,int_gender,Interviewer gender
2022-23,int_length,Interview length (in min)
2022-23,interviewerid,Interviewer ID
2022-23,know_resp_code,Sections 1 and 2 : Respondent Code (RC)
2022-23,know_resp_name,Sections 1 and 2 : Name
2022-23,language,Language
2022-23,postcode,Zip/Postal Code
2022-23,psu,Sample point / PSU number
2022-23,q1,Number of HH members
2022-23,q101*,Names/Initials of HH member *
2022-23,q1011,Names/Initials of HH member 1
2022-23,q10110,Names/Initials of HH member 10
2022-23,q10111,Names/Initials of HH member 11
2022-23,q10112,Names/Initials of HH member 12
2022-23,q10113,Names/Initials of HH member 13
2022-23,q10114,Names/Initials of HH member 14
2022-23,q10115,Names/Initials of HH member 15
2022-23,q10116,Names/Initials of HH member 16
2022-23,q10117,Names/Initials of HH member 17
2022-23,q10118,Names/Initials of HH member 18
2022-23,q10119,Names/Initials of HH member 19
2022-23,q1012,Names/Initials of HH member 2
2022-23,q10120,Names/Initials of HH member 20
2022-23,q1013,Names/Initials of HH member 3
2022-23,q1014,Names/Initials of HH member 4
2022-23,q1015,Names/Initials of HH member 5
2022-23,q1016,Names/Initials of HH member 6
2022-23,q1017,Names/Initials of HH member 7
2022-23,q1018,Names/Initials of HH member 8
2022-23,q1019,Names/Initials of HH member 9
2022-23,q103*,Male or female - HH member *
2022-23,q1031,Male or female - HH member 1
2022-23,q10310,Male or female - HH member 10
2022-23,q10311,Male or female - HH member 11
2022-23,q10312,Male or female - HH member 12
2022-23,q10313,Male or female - HH member 13
2022-23,q10314,Male or female - HH member 14
2022-23,q10315,Male or female - HH member 15
2022-23,q10316,Male or female - HH member 16
2022-23,q10317,Male or female - HH member 17
2022-23,q10318,Male or female - HH member 18
2022-23,q10319,Male or female - HH member 19
2022-23,q1032,Male or female - HH member 2
2022-23,q10320,Male or female - HH member 20
2022-23,q1033,Male or female - HH member 3
2022-23,q1034,Male or female - HH member 4
2022-23,q1035,Male or female - HH member 5
2022-23,q1036,Male or female - HH member 6
2022-23,q1037,Male or female - HH member 7
2022-23,q1038,Male or female - HH member 8
2022-23,q1039,Male or female - HH member 9
2022-23,q104*,Relation to household head - HH member *
2022-23,q1041,Relation to household head - HH member 1
2022-23,q10410,Relation to household head - HH member 10
2022-23,q10411,Relation to household head - HH member 11
2022-23,q10412,Relation to household head - HH member 12
2022-23,q10413,Relation to household head - HH member 13
2022-23,q10414,Relation to household head - HH member 14
2022-23,q10415,Relation to household head - HH member 15
2022-23,q10416,Relation to household head - HH member 16
2022-23,q10417,Relation to household head - HH member 17
2022-23,q10418,Relation to household head - HH member 18
2022-23,q10419,Relation to household head - HH member 19
2022-23,q1042,Relation to household head - HH member 2
2022-23,q10420,Relation to household head - HH member 20
2022-23,q1043,Relation to household head - HH member 3
2022-23,q1044,Relation to household head - HH member 4
2022-23,q1045,Relation to household head - HH member 5
2022-23,q1046,Relation to household head - HH member 6
2022-23,q1047,Relation to household head - HH member 7
2022-23,q1048,Relation to household head - HH member 8
2022-23,q1049,Relation to household head - HH member 9
2022-23,q105*,Age - HH member *
2022-23,q1051,Age - HH member 1
2022-23,q10510,Age - HH member 10
2022-23,q10511,Age - HH member 11
2022-23,q10512,Age - HH member 12
2022-23,q10513,Age - HH member 13
2022-23,q10514,Age - HH member 14
2022-23,q10515,Age - HH member 15
2022-23,q10516,Age - HH member 16
2022-23,q10517,Age - HH member 17
2022-23,q10518,Age - HH member 18
2022-23,q10519,Age - HH member 19
2022-23,q1052,Age - HH member 2
2022-23,q10520,Age - HH member 20
2022-23,q1053,Age - HH member 3
2022-23,q1054,Age - HH member 4
2022-23,q1055,Age - HH member 5
2022-23,q1056,Age - HH member 6
2022-23,q1057,Age - HH member 7
2022-23,q1058,Age - HH member 8
2022-23,q1059,Age - HH member 9
2022-23,q106a,Main language - Knowledgeable respondent
2022-23,q106b,Main language - Primary respondent
2022-23,q107a,Marital status - Knowledgeable respondent
2022-23,q107b,Marital status - Primary respondent
2022-23,q108a,Co-habitat with spouse/long-term partner - Knowledgeable respondent
2022-23,q108b,Co-habitat with spouse/long-term partner - Primary respondent
2022-23,q109a,Highest level of education obtained - Knowledgeable respondent
2022-23,q109b,Highest level of education obtained - Primary respondent
2022-23,q110a,Father - Highest level of education obtained - Head of Household
2022-23,q110b,Father - Highest level of education obtained - Primary respondent
2022-23,q111a,Mother - Highest level of education obtained - Head of Household
2022-23,q111b,Mother - Highest level of education obtained - Primary respondent
2022-23,q201,Period the building was built
2022-23,q201b,Period the building was built - specified
2022-23,q201b_skip,Skip variable for q201b
2022-23,q203,Size of the dwelling in square meters
2022-23,q204,Apartment block management
2022-23,q204_205_skip,"Skip variable for q204, q205 and q218"
2022-23,q205,Last refurbishment
2022-23,q206a,Landline/Fixed telephone
2022-23,q206b,Mobile phone not smartphone
2022-23,q206c,Smartphone
2022-23,q206d,Desktop computer/laptop/table
2022-23,q206e,Car including a company car used for private purposes
2022-23,q208,Afford heating
2022-23,q209,Ownership of the dwelling
2022-23,q210,Year of acquisition of dwelling
2022-23,q210_skip,"Skip variable for q210, q212 and q2301"
2022-23,q211,Acquisition dwelling as a result of a public/national initiative
2022-23,q211_skip,Skip variable for q211
